"Date ","series ","OPEN ","HIGH ","LOW ","PREV. CLOSE ","ltp ","close ","vwap ","52W H ","52W L ","VOLUME ","VALUE ","No of trades "
"13-Aug-2024","EQ","4,990.00","5,000.00","4,816.20","4,962.15","4,836.00","4,833.60","4,894.36","5,860.00","1,719.00","10,16,847","4,97,68,15,509.95","88,989"
"12-Aug-2024","EQ","5,021.00","5,060.00","4,944.00","4,917.80","4,954.00","4,962.15","5,000.93","5,860.00","1,719.00","14,94,145","7,47,21,13,642.25","1,13,298"
"09-Aug-2024","EQ","4,970.00","5,155.00","4,894.00","4,885.10","4,915.00","4,917.80","5,012.31","5,860.00","1,714.05","18,84,416","9,44,52,74,776.45","1,50,745"
"08-Aug-2024","EQ","4,850.00","5,005.00","4,790.00","4,845.30","4,890.00","4,885.10","4,907.75","5,860.00","1,714.05","15,85,213","7,77,98,21,642.40","1,20,744"
"07-Aug-2024","EQ","4,759.95","4,920.00","4,542.75","4,641.25","4,850.00","4,845.30","4,773.91","5,860.00","1,714.05","28,35,229","13,53,51,41,080.15","2,21,121"
"06-Aug-2024","EQ","4,895.45","4,998.00","4,625.10","4,799.50","4,642.00","4,641.25","4,797.30","5,860.00","1,714.05","15,74,403","7,55,28,86,516.35","1,33,860"
"05-Aug-2024","EQ","4,840.95","4,975.00","4,732.00","5,095.60","4,783.00","4,799.50","4,829.80","5,860.00","1,714.05","19,97,938","9,64,96,49,426.55","1,94,153"
"02-Aug-2024","EQ","5,000.00","5,190.00","4,990.00","5,107.65","5,090.00","5,095.60","5,091.39","5,860.00","1,714.05","11,46,391","5,83,67,21,965.05","84,264"
"01-Aug-2024","EQ","5,268.75","5,359.60","5,088.00","5,243.50","5,116.00","5,107.65","5,200.50","5,860.00","1,714.05","11,27,832","5,86,52,86,205.85","89,456"
"31-Jul-2024","EQ","5,373.15","5,378.70","5,233.70","5,369.05","5,245.00","5,243.50","5,273.23","5,860.00","1,714.05","9,78,206","5,15,83,09,313.55","79,152"
"30-Jul-2024","EQ","5,301.00","5,545.45","5,273.00","5,340.40","5,355.50","5,369.05","5,452.66","5,860.00","1,714.05","34,64,497","18,89,07,09,999.95","2,41,467"
"29-Jul-2024","EQ","4,907.40","5,343.95","4,856.00","4,858.15","5,343.95","5,340.40","5,186.54","5,860.00","1,714.05","45,46,833","23,58,23,43,966.70","2,86,736"
"26-Jul-2024","EQ","4,889.95","4,950.00","4,840.00","4,856.50","4,865.00","4,858.15","4,891.65","5,860.00","1,714.05","9,70,791","4,74,87,71,450.80","76,277"
"25-Jul-2024","EQ","4,990.00","5,029.00","4,832.00","5,047.70","4,880.00","4,856.50","4,918.00","5,860.00","1,714.05","16,72,094","8,22,33,61,065.90","1,33,413"
"24-Jul-2024","EQ","5,074.95","5,190.00","5,023.65","5,061.25","5,035.00","5,047.70","5,092.36","5,860.00","1,714.05","13,76,668","7,01,04,82,911.85","1,07,836"
"23-Jul-2024","EQ","5,330.00","5,434.00","4,792.65","5,325.15","5,061.95","5,061.25","5,161.81","5,860.00","1,714.05","42,48,962","21,93,23,23,450.65","2,83,989"
"22-Jul-2024","EQ","5,055.00","5,478.00","4,951.00","5,130.70","5,323.00","5,325.15","5,312.38","5,860.00","1,714.05","50,17,843","26,65,67,05,754.05","2,91,356"
"19-Jul-2024","EQ","5,188.00","5,380.00","5,060.00","5,190.75","5,125.05","5,130.70","5,195.15","5,860.00","1,591.15","34,15,202","17,74,24,80,427.05","2,23,017"
"18-Jul-2024","EQ","5,400.00","5,427.20","5,106.25","5,405.00","5,188.00","5,190.75","5,236.80","5,860.00","1,591.15","21,60,160","11,31,23,31,131.30","1,75,043"
"16-Jul-2024","EQ","5,390.00","5,545.25","5,342.65","5,392.45","5,395.00","5,405.00","5,431.77","5,860.00","1,591.15","19,47,473","10,57,82,30,967.40","1,29,896"
"15-Jul-2024","EQ","5,570.00","5,574.00","5,370.00","5,553.20","5,387.00","5,392.45","5,411.26","5,860.00","1,591.15","13,63,594","7,37,87,62,803.35","1,28,462"
"12-Jul-2024","EQ","5,744.00","5,777.90","5,532.00","5,744.45","5,551.85","5,553.20","5,647.50","5,860.00","1,302.30","23,39,424","13,21,18,94,243.75","1,62,353"
"11-Jul-2024","EQ","5,405.00","5,809.95","5,400.00","5,358.15","5,710.00","5,744.45","5,616.44","5,860.00","1,302.30","59,58,309","33,46,44,86,286.30","3,33,351"
"10-Jul-2024","EQ","5,540.20","5,565.00","5,217.30","5,513.40","5,363.00","5,358.15","5,379.77","5,860.00","1,302.30","20,29,592","10,91,87,37,116.65","1,55,376"
"09-Jul-2024","EQ","5,608.10","5,665.00","5,302.55","5,580.15","5,497.00","5,513.40","5,493.10","5,860.00","1,302.30","28,28,073","15,53,48,87,635.15","2,26,807"
"08-Jul-2024","EQ","5,710.00","5,830.00","5,500.00","5,685.80","5,580.00","5,580.15","5,667.99","5,860.00","1,302.30","36,44,959","20,65,96,04,611.70","2,73,552"
"05-Jul-2024","EQ","5,629.60","5,860.00","5,300.05","5,585.50","5,653.10","5,685.80","5,681.84","5,860.00","1,262.25","96,23,679","54,68,02,13,301.35","5,93,965"
"04-Jul-2024","EQ","4,715.10","5,621.45","4,670.00","4,684.55","5,621.45","5,585.50","5,188.41","5,621.45","1,262.25","2,08,95,888","1,08,41,65,11,174.40","9,82,237"
"03-Jul-2024","EQ","4,354.50","4,728.60","4,320.00","4,329.55","4,690.00","4,684.55","4,552.39","4,728.60","1,262.25","91,88,847","41,83,11,80,263.05","4,09,685"
"02-Jul-2024","EQ","4,409.00","4,492.90","4,290.00","4,393.90","4,333.00","4,329.55","4,395.15","4,584.00","1,262.25","31,89,502","14,01,83,40,301.95","1,79,725"
"01-Jul-2024","EQ","4,282.10","4,423.85","4,182.15","4,281.45","4,386.00","4,393.90","4,348.19","4,584.00","1,262.25","51,00,818","22,17,93,43,774.55","2,53,879"
"28-Jun-2024","EQ","4,440.00","4,529.00","4,250.00","4,416.35","4,282.10","4,281.45","4,362.99","4,584.00","1,176.25","57,62,664","25,14,24,41,234.30","3,16,522"
"27-Jun-2024","EQ","4,090.80","4,584.00","4,025.00","4,081.00","4,393.25","4,416.35","4,368.07","4,584.00","1,176.25","1,26,16,414","55,10,94,26,293.60","5,75,845"
"26-Jun-2024","EQ","4,133.00","4,271.20","4,060.00","3,974.05","4,085.00","4,081.00","4,168.36","4,271.20","1,176.25","67,37,194","28,08,30,61,160.25","3,16,325"
"25-Jun-2024","EQ","4,004.00","4,109.75","3,950.00","3,965.25","3,973.95","3,974.05","4,025.09","4,245.00","1,176.25","45,36,768","18,26,08,89,304.25","2,18,522"
"24-Jun-2024","EQ","3,917.40","4,074.00","3,911.80","3,894.20","3,970.95","3,965.25","4,008.68","4,245.00","1,176.25","33,27,690","13,33,96,39,565.35","1,75,366"
"21-Jun-2024","EQ","3,985.00","4,015.00","3,840.00","3,982.40","3,896.00","3,894.20","3,911.60","4,245.00","1,162.00","23,96,484","9,37,40,85,191.85","1,39,289"
"20-Jun-2024","EQ","3,971.15","4,085.00","3,880.05","3,969.45","3,967.00","3,982.40","4,017.79","4,245.00","1,162.00","38,61,246","15,51,36,65,493.45","1,97,335"
"19-Jun-2024","EQ","4,194.95","4,245.00","3,950.00","4,178.25","3,970.00","3,969.45","4,023.70","4,245.00","1,162.00","56,38,962","22,68,95,00,183.05","3,20,236"
"18-Jun-2024","EQ","3,903.70","4,219.00","3,861.05","3,877.55","4,168.00","4,178.25","4,136.41","4,219.00","1,162.00","1,06,28,776","43,96,50,15,200.55","4,78,796"
"14-Jun-2024","EQ","3,396.40","3,990.00","3,355.00","3,389.90","3,865.00","3,877.55","3,689.51","3,990.00","1,021.30","1,39,89,472","51,61,43,13,106.80","5,57,502"
"13-Jun-2024","EQ","3,220.00","3,410.00","3,209.00","3,199.75","3,385.00","3,389.90","3,311.55","3,478.00","1,021.30","42,87,321","14,19,76,72,574.10","1,78,012"
"12-Jun-2024","EQ","3,199.80","3,242.00","3,170.00","3,199.85","3,200.00","3,199.75","3,207.00","3,478.00","1,021.30","14,01,445","4,49,44,38,831.65","69,372"
"11-Jun-2024","EQ","3,138.30","3,294.00","3,138.00","3,124.00","3,193.00","3,199.85","3,225.01","3,478.00","1,021.30","29,70,451","9,57,97,21,358.25","1,45,374"
"10-Jun-2024","EQ","3,160.05","3,184.00","3,106.50","3,153.15","3,116.25","3,124.00","3,129.45","3,478.00","1,021.30","13,72,527","4,29,52,52,650.50","80,607"
"07-Jun-2024","EQ","3,186.00","3,211.80","3,089.90","3,160.65","3,140.00","3,153.15","3,145.91","3,478.00","840.40","28,99,854","9,12,26,67,500.15","1,44,132"
"06-Jun-2024","EQ","2,838.10","3,214.00","2,838.10","2,798.20","3,173.10","3,160.65","3,110.08","3,478.00","840.40","75,54,445","23,49,49,63,364.75","3,34,213"
"05-Jun-2024","EQ","2,694.95","2,945.00","2,400.00","2,679.50","2,806.90","2,798.20","2,709.22","3,478.00","840.40","61,58,033","16,68,34,89,802.20","3,46,944"
"04-Jun-2024","EQ","3,215.00","3,215.00","2,606.10","3,257.60","2,729.90","2,679.50","2,869.97","3,478.00","840.40","52,76,862","15,14,44,13,579.70","3,27,946"
"03-Jun-2024","EQ","3,439.70","3,439.70","3,230.00","3,184.05","3,249.00","3,257.60","3,286.17","3,478.00","840.40","25,96,648","8,53,30,19,134.85","1,35,834"
